candidate_id,course_offering_id,faculty_id,match_score,expertise_match,workload_fit,availability_fit,preference_fit,conflict_risk,proposed_by_agent,status
25f8ad60-23a0-44e2-b767-4f6d70714134,390b557b-9858-4394-815a-4882fe4911fa,d0daef99-8b26-4902-8efa-ab671525f1c3,0.736,0.881,0.555,0.578,0.96,0.336,True,ALTERNATIVE
4d35a58e-e6f6-470d-a6cb-5d1f0062a370,390b557b-9858-4394-815a-4882fe4911fa,b44ede2f-65a0-40c0-9cab-dff9bd8d7783,0.764,0.776,0.826,0.78,0.641,0.305,True,ALTERNATIVE
1b4ab05b-3f6d-46b2-887c-07964f3bfab8,fd4338af-1e84-4e57-b826-22256d5eb4fa,dc150a57-805f-45c9-aec7-830ea087db01,0.841,0.903,0.822,0.741,0.864,0.176,True,RECOMMENDED
30f366d5-eccf-4faa-afa0-879c56887af2,fd4338af-1e84-4e57-b826-22256d5eb4fa,18fa557b-1180-447f-bda9-9206e59d27ad,0.725,0.801,0.595,0.655,0.875,0.28,True,ALTERNATIVE
1eb2aba9-5043-4000-a1bc-52ba28178b5f,fd4338af-1e84-4e57-b826-22256d5eb4fa,0ebac0fb-9fab-4221-bb4c-b18b6d7c026b,0.788,0.793,0.727,0.75,0.948,0.237,True,RECOMMENDED
ae68d76a-ce19-4130-a31d-2e04be2da58b,fd4338af-1e84-4e57-b826-22256d5eb4fa,e42e68d0-b7a4-4602-844a-ac439c8b9c40,0.807,0.965,0.696,0.661,0.849,0.25,True,ALTERNATIVE
4f24217d-0b19-4dc4-949f-e593417232a0,fd4338af-1e84-4e57-b826-22256d5eb4fa,16e02285-493e-4632-bdf7-6f19062c50c5,0.762,0.669,0.862,0.837,0.73,0.279,True,ALTERNATIVE
0ee6c1f4-9d35-41f5-a37c-916527864ccb,a605fcf4-c600-4c6d-afb7-c434e904b13d,4385e1ac-ff56-499c-b3ea-f627b0f1cf96,0.823,0.865,0.785,0.701,0.97,0.216,True,RECOMMENDED
27d78e0d-ba05-4367-9a09-786ee0e158bc,a605fcf4-c600-4c6d-afb7-c434e904b13d,91b9a495-be13-472f-9c89-32f84d23bb60,0.712,0.841,0.526,0.653,0.821,0.285,True,ALTERNATIVE
4e421d30-bb9d-4c6d-9a41-a5c8ee74d3cb,a605fcf4-c600-4c6d-afb7-c434e904b13d,763f4df5-1ce9-4f47-8308-fcc0b4922480,0.821,0.878,0.828,0.753,0.76,0.179,True,RECOMMENDED
2da295bc-7200-4136-973e-9b82101ed086,a605fcf4-c600-4c6d-afb7-c434e904b13d,40073a2c-3d53-48fa-b7cb-86cfc1e69a96,0.844,0.792,0.882,0.876,0.875,0.183,True,RECOMMENDED
73049c8b-f27c-49b7-9663-7a9954b14800,a605fcf4-c600-4c6d-afb7-c434e904b13d,a658c424-9743-47b5-8985-48888b493f46,0.634,0.778,0.512,0.528,0.679,0.42,True,ALTERNATIVE
bb2ef471-acf8-49f3-9a07-9d751bfc722b,a66f2d41-5ca7-4e4d-864a-dfe68c6d2e93,065ccff1-2c19-4d20-9bee-332b883310ac,0.824,0.904,0.774,0.715,0.894,0.221,True,ALTERNATIVE
8ea4b325-2762-4093-8baa-0eeac9e3971e,a66f2d41-5ca7-4e4d-864a-dfe68c6d2e93,17ea17dc-808e-473f-b329-ea4ecd1fea97,0.808,0.923,0.697,0.726,0.885,0.272,True,RECOMMENDED
3e8b7539-1d6e-4fec-b67f-0564bd2b0462,a66f2d41-5ca7-4e4d-864a-dfe68c6d2e93,0fccc82e-e112-446d-a876-2ed436d86120,0.812,0.98,0.67,0.718,0.818,0.24,True,ALTERNATIVE
4b11cf19-940b-40ce-8de9-de778acecc99,a66f2d41-5ca7-4e4d-864a-dfe68c6d2e93,7f0f6929-eb32-40c7-8a9d-6125875f1c67,0.791,0.98,0.66,0.611,0.847,0.276,True,RECOMMENDED
8205823f-fdcf-4ebf-bb1b-108c5efe5ffc,a66f2d41-5ca7-4e4d-864a-dfe68c6d2e93,86e5cc5b-fee4-48db-bb91-f3ede1c5fac8,0.738,0.864,0.711,0.706,0.598,0.396,True,ALTERNATIVE
1eb8bb09-638a-4d4d-b9b8-b208dc0f2900,dbca4422-730d-4bd4-bb01-2e0d3ae3c2e7,4cbf28f6-b13e-4fd4-b2e0-ebc2a543c9a9,0.811,0.841,0.801,0.761,0.834,0.21,True,RECOMMENDED
456491bc-5ccb-4d2e-90a2-5f34f54577b5,dbca4422-730d-4bd4-bb01-2e0d3ae3c2e7,8fbbb990-ff8e-4d64-8b86-5f155d128f77,0.801,0.867,0.694,0.766,0.895,0.221,True,RECOMMENDED
d56d0709-9d4c-4e53-b2ca-35113591b609,dbca4422-730d-4bd4-bb01-2e0d3ae3c2e7,fbbec00b-d3e6-4215-8e9a-60856581e619,0.7,0.98,0.45,0.485,0.831,0.42,True,ALTERNATIVE
03bcc141-1d6a-4af1-a9db-0683290ab13b,dbca4422-730d-4bd4-bb01-2e0d3ae3c2e7,5beadf28-fc1d-4234-9d00-4b922dc39666,0.804,0.881,0.629,0.797,0.97,0.234,True,RECOMMENDED
f5ddc59a-5d27-49b0-826b-751e885714e3,dbca4422-730d-4bd4-bb01-2e0d3ae3c2e7,db90e15c-548b-4110-8332-b5fecd159b57,0.783,0.731,0.866,0.835,0.728,0.287,True,RECOMMENDED
e1c2b74a-e01f-44a7-b230-b9b56a166ac5,492ec431-50df-4268-a9dc-c1ede03d027f,48c188a9-e436-4b73-ba29-b8a16bc96247,0.815,0.888,0.783,0.766,0.796,0.254,True,RECOMMENDED
922078d9-f577-46e2-b132-a12a4586833d,492ec431-50df-4268-a9dc-c1ede03d027f,5c9b4160-0602-435e-b89b-e09957ffca5b,0.806,0.927,0.737,0.622,0.899,0.236,True,RECOMMENDED
94dcc282-86dd-4a66-b238-af9a106f2092,492ec431-50df-4268-a9dc-c1ede03d027f,110a664b-d295-4d1b-81b0-99e9398e75e1,0.823,0.889,0.73,0.832,0.818,0.167,True,ALTERNATIVE
3b689b3f-9270-48a7-9814-647f854f784e,492ec431-50df-4268-a9dc-c1ede03d027f,854ae914-71ad-4bed-85d1-9313ce5be9e2,0.728,0.854,0.58,0.713,0.715,0.274,True,ALTERNATIVE
cd07d7be-e199-441e-8803-5af1faf39b08,492ec431-50df-4268-a9dc-c1ede03d027f,737c7f51-f960-4040-b968-26cf5bab1aea,0.77,0.772,0.766,0.842,0.729,0.31,True,RECOMMENDED
fe6d49ef-6770-4058-bda8-50791220f7fc,985273c8-3158-4bd0-8509-113a7b4268f4,b1f6f2b2-c28b-49c3-83f3-b1f8eb7ab18f,0.682,0.869,0.483,0.58,0.771,0.395,True,ALTERNATIVE
70fd4a32-93e7-4591-950e-4d2d003d84b4,985273c8-3158-4bd0-8509-113a7b4268f4,86884c41-b8a1-4156-872f-c8929b2f0505,0.848,0.775,0.884,0.85,0.931,0.11,True,ALTERNATIVE
4d019c3f-8ca9-4e81-8a28-5b584203a7c5,985273c8-3158-4bd0-8509-113a7b4268f4,af650bfb-e718-45ae-a102-a94ca5f1ef64,0.739,0.821,0.601,0.681,0.874,0.268,True,ALTERNATIVE
7296d1d7-0e42-42bf-8b70-c5c9ea9a9c74,985273c8-3158-4bd0-8509-113a7b4268f4,9cc63c57-6d20-4b4a-bb5c-871ac4e84d2a,0.763,0.928,0.622,0.625,0.873,0.361,True,ALTERNATIVE
07570ea5-4d31-4782-8821-b45afbd5403e,985273c8-3158-4bd0-8509-113a7b4268f4,c133c8ac-91e6-4c22-93b6-fafb697b9227,0.671,0.72,0.603,0.728,0.646,0.394,True,ALTERNATIVE
53c4c7b7-3fe8-40a6-b50c-392657286d18,694250a0-23bf-4710-b2eb-b5281448466f,906b9bde-26a7-4abf-951c-fe74a0417103,0.834,0.843,0.77,0.842,0.944,0.212,True,ALTERNATIVE
b3dcad52-8a73-43d9-9c94-3ce7ee1439e6,694250a0-23bf-4710-b2eb-b5281448466f,43f1f5d4-c08b-4b32-95bc-e3dd3a8e7b65,0.752,0.895,0.645,0.596,0.815,0.274,True,RECOMMENDED
4ca9b33e-35eb-4180-9940-714a4c64d478,694250a0-23bf-4710-b2eb-b5281448466f,398f64bf-9c85-4742-8dbc-cefd0a151665,0.829,0.888,0.788,0.789,0.825,0.185,True,RECOMMENDED
f3d0eea5-9365-46e2-87fe-7a966792eb5b,694250a0-23bf-4710-b2eb-b5281448466f,c4bbc12c-772f-4932-b8f7-33947b0b0651,0.832,0.897,0.717,0.786,0.955,0.183,True,RECOMMENDED
09459665-4d44-4c6f-8372-0b2040fd9441,694250a0-23bf-4710-b2eb-b5281448466f,a70455cc-6f0f-4799-9307-616990eed20f,0.833,0.795,0.963,0.835,0.731,0.257,True,RECOMMENDED
f093e501-bbee-4944-ad7b-82774ce9aee1,2700f503-6319-4598-a203-b22ef88ba02b,0ec91f17-1be8-4b13-b90b-4958fc80217f,0.794,0.801,0.789,0.781,0.798,0.199,True,ALTERNATIVE
a35de4b4-3852-459e-b5d1-c4bf502bf9d9,2700f503-6319-4598-a203-b22ef88ba02b,ccd6d225-fc9c-4ce7-94a5-23e53daace6a,0.866,0.846,0.888,0.883,0.861,0.15,True,RECOMMENDED
482b9da4-23f7-4ee6-a707-ddc3a20c2199,2700f503-6319-4598-a203-b22ef88ba02b,ec8636b6-71a4-411e-a406-2e60e04c5579,0.85,0.955,0.77,0.808,0.801,0.159,True,RECOMMENDED
6bf622ee-ddb7-4cdc-8d25-f1ba6fa0c691,2700f503-6319-4598-a203-b22ef88ba02b,efadb031-5b56-4fe8-bbfc-5afb2e74eaa7,0.845,0.952,0.757,0.707,0.964,0.225,True,RECOMMENDED
3bfbe2d7-ed42-4087-8f09-e40f355021a5,2700f503-6319-4598-a203-b22ef88ba02b,1e4fee20-7dc4-4a7c-b3fc-3b5026332a98,0.684,0.745,0.628,0.701,0.664,0.395,True,ALTERNATIVE
83a25f44-d590-42c8-aba5-26246908d6a2,0b94e0f2-d6d8-4e27-a27e-54f5961ab1b2,cada28a3-657c-4c3a-bb6a-c9b1d0238a25,0.709,0.782,0.57,0.661,0.856,0.295,True,ALTERNATIVE
fc163a13-29b1-4579-bf49-fb1ee44b4dc7,0b94e0f2-d6d8-4e27-a27e-54f5961ab1b2,bfc69005-93cf-4d59-8337-4e72e10831c4,0.866,0.846,0.913,0.755,0.97,0.137,True,RECOMMENDED
a3f02189-cb0e-454a-b4d9-14e7e936f73b,0b94e0f2-d6d8-4e27-a27e-54f5961ab1b2,c3d593be-7794-4ed4-9bc2-7e0dd4e2dfe5,0.821,0.975,0.675,0.745,0.849,0.231,True,RECOMMENDED
8d70eaa5-099e-4525-b32c-0d18eb400497,0b94e0f2-d6d8-4e27-a27e-54f5961ab1b2,be0738a4-fc75-43b3-bb9c-40d5eebd199d,0.873,0.98,0.761,0.776,0.97,0.173,True,RECOMMENDED
ec81ef71-7852-43f0-9b2e-f0328f3f2a35,0b94e0f2-d6d8-4e27-a27e-54f5961ab1b2,c82680b4-c401-4026-ae2a-07442aaacd8e,0.727,0.866,0.625,0.675,0.706,0.378,True,ALTERNATIVE
aa010415-18a6-4be0-b89e-56e1fac76c56,ab8eee54-f7ce-4b9d-ade3-c555185399f7,4136d8bc-aabf-4660-88b5-d3d0f4b859d8,0.818,0.918,0.732,0.744,0.875,0.257,True,RECOMMENDED
f30ab0b7-2218-43d1-9df0-dceb0a00b705,ab8eee54-f7ce-4b9d-ade3-c555185399f7,c8e4e224-374f-4960-b3d6-ada1f42177c5,0.865,0.935,0.84,0.779,0.899,0.21,True,RECOMMENDED
e4f154d6-633b-443c-b6ba-7f05cf2a4f3c,ab8eee54-f7ce-4b9d-ade3-c555185399f7,af51b029-088e-4bd1-afa6-2f69e12673f8,0.896,0.918,0.917,0.777,0.97,0.127,True,RECOMMENDED
ca9e7e0b-8c33-4dc9-92eb-efbb5538bbc1,ab8eee54-f7ce-4b9d-ade3-c555185399f7,10d7ae38-8b5c-4797-9790-7b1c4e33656f,0.819,0.787,0.829,0.844,0.797,0.1,True,RECOMMENDED
adce8cb7-66a0-4db2-ace2-23f48b27d0f4,ab8eee54-f7ce-4b9d-ade3-c555185399f7,7d25ef75-8de0-421d-83be-6d099192ab9c,0.72,0.69,0.757,0.746,0.725,0.338,True,RECOMMENDED
49467ffe-3b44-40a4-801f-d9fbd84c9982,6ebc5be2-0587-4012-b4f4-70dd64764d43,a7105688-e356-4d10-bd07-40b605f74f8e,0.865,0.839,0.898,0.789,0.97,0.148,True,RECOMMENDED
7a955555-db39-4d38-861c-6c5fc4b1c9ea,6ebc5be2-0587-4012-b4f4-70dd64764d43,e40acc49-3695-4602-bcf6-f973deeb580f,0.811,0.87,0.741,0.773,0.871,0.229,True,ALTERNATIVE
f5a903c5-0995-4a1d-a827-9bc319beb563,6ebc5be2-0587-4012-b4f4-70dd64764d43,15d98ad4-9768-42b3-8fb4-3c23e68256fc,0.796,0.868,0.706,0.752,0.88,0.26,True,RECOMMENDED
6fcd501b-1f18-4c3f-a0f3-8d4a3df7bbb1,6ebc5be2-0587-4012-b4f4-70dd64764d43,0cc0e0a4-dfdb-4a79-928d-3501e5261ebf,0.808,0.98,0.681,0.709,0.758,0.196,True,ALTERNATIVE
1fe3075d-6307-4dc6-9e8b-2ecec6444e7e,6ebc5be2-0587-4012-b4f4-70dd64764d43,498fd547-b049-4f42-93c9-e93378f0b8c9,0.758,0.784,0.774,0.755,0.719,0.33,True,RECOMMENDED
4d0d5f67-a89e-4d72-9041-5e2eaae5ab6c,b50fb4ad-8c1e-4f81-a7d2-4f1abcb92f14,c9b28a7c-32c9-4810-ad53-306fdfe493a2,0.788,0.909,0.65,0.651,0.959,0.269,True,RECOMMENDED
a6697fee-760e-40b7-bafa-06fae43f34d1,b50fb4ad-8c1e-4f81-a7d2-4f1abcb92f14,619e4ef2-528f-46fa-8496-da411515660b,0.882,0.963,0.835,0.804,0.887,0.144,True,RECOMMENDED
ef671eeb-d192-4c5d-abd8-c27845c67b17,b50fb4ad-8c1e-4f81-a7d2-4f1abcb92f14,7bfe60a6-64cf-4599-a097-8ed76029f6ed,0.794,0.962,0.676,0.636,0.845,0.27,True,ALTERNATIVE
5f25cb8c-87f6-4da5-b13d-4528f8a110d5,b50fb4ad-8c1e-4f81-a7d2-4f1abcb92f14,6ea89295-5e24-46da-82df-f97b174b4e7f,0.848,0.935,0.771,0.817,0.823,0.151,True,RECOMMENDED
41294b29-fa57-4bcd-b267-af3ae95f79e7,b50fb4ad-8c1e-4f81-a7d2-4f1abcb92f14,d5dddfb4-cc8d-4edf-bacb-77153dc87653,0.555,0.614,0.45,0.48,0.686,0.42,True,ALTERNATIVE
073292fc-46fb-45a0-a3f6-1c361cecba12,cddf5484-6ff1-4914-bee8-23a4f59588d0,6ca54e60-fd4f-4b6b-aed3-77ba941f43f2,0.774,0.945,0.588,0.703,0.853,0.326,True,RECOMMENDED
329a4dc3-052a-4a68-b3ce-4b4ee392c23d,cddf5484-6ff1-4914-bee8-23a4f59588d0,4b542179-96b2-4b5e-814a-1eaddbeeb809,0.79,0.852,0.721,0.733,0.842,0.217,True,ALTERNATIVE
9dd8817e-422e-4e8a-8cd1-c009ef62b0f6,cddf5484-6ff1-4914-bee8-23a4f59588d0,31a6aa84-5364-4059-b8ea-b43f8d838892,0.857,0.952,0.786,0.784,0.875,0.18,True,ALTERNATIVE
94fedf5c-5943-4677-b1b1-738ea144c236,cddf5484-6ff1-4914-bee8-23a4f59588d0,3d135688-c90d-43e9-9281-2c574f02ab3c,0.836,0.879,0.909,0.742,0.689,0.123,True,RECOMMENDED
c3d8b097-8730-4b54-842d-cdc77dc00c22,cddf5484-6ff1-4914-bee8-23a4f59588d0,d2a76668-eedd-4e71-8b49-df377f94d143,0.729,0.808,0.703,0.642,0.746,0.35,True,ALTERNATIVE
4eda37b5-eb36-4665-8b05-55163b22b5d4,c4d67bfc-7026-4862-8874-4cd1383dbb1a,98ae836c-428b-45d8-b3b1-f6c087bad629,0.799,0.757,0.8,0.779,0.889,0.139,True,ALTERNATIVE
79be01df-ee13-48c4-a166-2f2751b83f5a,c4d67bfc-7026-4862-8874-4cd1383dbb1a,a087e173-a088-4438-b58e-1393a418ec70,0.758,0.812,0.668,0.735,0.79,0.191,True,RECOMMENDED
0282f1c0-4ceb-47de-9ada-51b7107bf871,c4d67bfc-7026-4862-8874-4cd1383dbb1a,26ea46e0-b7e3-4df1-92a6-12de825ebcfc,0.855,0.926,0.844,0.73,0.884,0.181,True,ALTERNATIVE
3aaf96a7-ac1e-4fc3-8c72-bc9f2c89a147,c4d67bfc-7026-4862-8874-4cd1383dbb1a,8630d1e2-6516-4be4-8999-4fd4f97fd11f,0.828,0.935,0.756,0.786,0.736,0.134,True,ALTERNATIVE
624f3d73-f953-4793-9288-80571e2bdeeb,c4d67bfc-7026-4862-8874-4cd1383dbb1a,bfc09a32-b57e-45dc-bded-9de9cbfe54ab,0.708,0.725,0.724,0.784,0.59,0.379,True,ALTERNATIVE
63d7c6de-d402-4b31-aec0-d124284d5e02,f8af4f63-2fd7-49cc-a491-e290a34846fc,0fccc82e-e112-446d-a876-2ed436d86120,0.832,0.86,0.794,0.789,0.881,0.151,True,RECOMMENDED
16fac3d2-3c41-42e6-891d-6e4f306805b9,f8af4f63-2fd7-49cc-a491-e290a34846fc,065ccff1-2c19-4d20-9bee-332b883310ac,0.865,0.917,0.848,0.863,0.755,0.103,True,ALTERNATIVE
f5fa3372-cc5e-4f3b-97b7-3f14b638aa74,f8af4f63-2fd7-49cc-a491-e290a34846fc,7f0f6929-eb32-40c7-8a9d-6125875f1c67,0.804,0.92,0.654,0.754,0.874,0.216,True,RECOMMENDED
93238444-3c7f-4114-bf3a-8a03b4ee84f0,f8af4f63-2fd7-49cc-a491-e290a34846fc,86e5cc5b-fee4-48db-bb91-f3ede1c5fac8,0.781,0.901,0.626,0.709,0.882,0.236,True,RECOMMENDED
4a801d56-6add-46e2-9548-e5bf06f45202,f8af4f63-2fd7-49cc-a491-e290a34846fc,17ea17dc-808e-473f-b329-ea4ecd1fea97,0.811,0.701,0.98,0.9,0.695,0.267,True,RECOMMENDED
e199fd99-cd5e-421f-8ea7-a99429dd2ec9,6ce89dde-bdfe-466e-be4f-c1c20db6306e,163b9441-e172-45a5-b789-f271c32ca269,0.766,0.877,0.657,0.64,0.899,0.299,True,RECOMMENDED
cdd5c5a9-808e-48b1-b714-0f180fc503e1,6ce89dde-bdfe-466e-be4f-c1c20db6306e,a6530821-88fd-4a5e-8e0f-7c85fdb978f0,0.785,0.841,0.756,0.721,0.809,0.262,True,RECOMMENDED
87866cc1-dc35-494e-a271-da5bbc1bf82f,6ce89dde-bdfe-466e-be4f-c1c20db6306e,88d73267-ce1f-4c3f-8fee-7e63dd0fd92b,0.886,0.935,0.883,0.822,0.875,0.153,True,RECOMMENDED
97b25548-4448-4701-829e-4c7a23ddcf5f,6ce89dde-bdfe-466e-be4f-c1c20db6306e,8e411e26-c1b1-4b46-ab35-ba47eb7c96b4,0.822,0.73,0.842,0.829,0.954,0.102,True,RECOMMENDED
f8856e75-41d8-42f5-a21f-2deaa75d4687,6ce89dde-bdfe-466e-be4f-c1c20db6306e,5902ed9f-7285-4329-9110-9e6a6b5ef308,0.657,0.677,0.676,0.694,0.538,0.363,True,ALTERNATIVE
60b2126f-4b2b-4c05-ba89-f4ef4db69906,437d5063-f656-4a87-918c-c4add1dbccbf,8e9c5931-7b24-4db7-92c4-76147fbd4ed4,0.742,0.849,0.591,0.663,0.909,0.341,True,RECOMMENDED
71b43c7a-bd7c-4b72-88c9-611d9ef36c22,437d5063-f656-4a87-918c-c4add1dbccbf,8a038865-55b6-4b1b-b756-4a80915bfd9e,0.753,0.817,0.676,0.712,0.818,0.287,True,ALTERNATIVE
8e94717d-b76a-47de-8ceb-7f930203609d,437d5063-f656-4a87-918c-c4add1dbccbf,81a36176-68ec-4261-a2af-d7762e55f556,0.76,0.854,0.606,0.707,0.928,0.318,True,ALTERNATIVE
db44de09-f4e6-4c86-8ef1-92ebd0b5083c,437d5063-f656-4a87-918c-c4add1dbccbf,04960364-6024-4942-9077-a4bda310ae9c,0.863,0.93,0.762,0.795,0.97,0.129,True,ALTERNATIVE
cec544ca-a3e5-4fc4-8ac9-15ff4f031c1e,437d5063-f656-4a87-918c-c4add1dbccbf,a121451e-2342-4ed9-addf-5080ca7818f5,0.671,0.733,0.651,0.642,0.637,0.404,True,ALTERNATIVE
25b66468-37f2-46a5-8f6c-31ce59f3d3bc,3b3f86bc-ff83-4754-bf88-28a4322dbbe0,c8ec0c5a-1b95-4ce4-ac25-7a7c78a4c07b,0.798,0.822,0.752,0.81,0.775,0.146,True,RECOMMENDED
a69f1117-e72f-4235-a730-23d91e710a9a,3b3f86bc-ff83-4754-bf88-28a4322dbbe0,5ca2c3da-f7a7-45bb-9a22-278fe1499d83,0.826,0.698,0.937,0.866,0.843,0.106,True,ALTERNATIVE
27d604e4-ddd2-4426-9439-12bbeb157f31,3b3f86bc-ff83-4754-bf88-28a4322dbbe0,cb432dbd-9861-4c08-adb4-de6082979c23,0.739,0.809,0.644,0.682,0.847,0.313,True,ALTERNATIVE
6ead5572-6d06-4348-b2aa-578cdaff83b2,3b3f86bc-ff83-4754-bf88-28a4322dbbe0,c55f0020-0c8c-4b3e-9378-b621bac0e145,0.807,0.831,0.788,0.762,0.853,0.209,True,RECOMMENDED
a0cdd333-748f-47ed-b9c7-e4bfc8260440,3b3f86bc-ff83-4754-bf88-28a4322dbbe0,e50b7d42-3489-4b6c-869f-f9f74f72fa89,0.549,0.616,0.45,0.48,0.639,0.42,True,ALTERNATIVE
97b87be6-22ff-4def-bf25-512dcc847768,d28f0d7b-58aa-43ab-997a-81fff0864d8d,0fc74955-aa98-4e75-908c-1564920a1056,0.827,0.849,0.795,0.834,0.848,0.217,True,RECOMMENDED
dad4904f-df95-486f-b0de-1e1a7dcebe75,d28f0d7b-58aa-43ab-997a-81fff0864d8d,a44d1f42-f622-4d84-bdc0-d501fc60b0fa,0.711,0.755,0.599,0.635,0.918,0.306,True,ALTERNATIVE
6b039c01-8c09-4672-8877-cdd089346cbf,d28f0d7b-58aa-43ab-997a-81fff0864d8d,379387c5-f82b-4ac2-aa2e-d9083ccf5700,0.807,0.812,0.833,0.722,0.855,0.19,True,ALTERNATIVE
7bfa5f64-919a-42f0-bf63-02d5ee21c5f9,d28f0d7b-58aa-43ab-997a-81fff0864d8d,0c87b362-ab3c-4f80-a146-c6aecae2ec37,0.873,0.877,0.908,0.863,0.828,0.152,True,RECOMMENDED
a85edc8d-63a1-4287-bce6-9a1ef9e8be4a,d28f0d7b-58aa-43ab-997a-81fff0864d8d,9cb1cee0-94c0-4b90-95e8-cd8719afa4aa,0.722,0.768,0.702,0.724,0.655,0.293,True,ALTERNATIVE
078aaf57-7ccc-4ee6-943e-694ec1ae5984,b33a3eb2-1458-48e1-bfdd-23062841992e,80400268-4ad4-4a07-b9cc-5ae63b0b6b10,0.684,0.872,0.473,0.494,0.912,0.398,True,ALTERNATIVE
6daef4f9-fd6b-4e8b-8293-9c03a613a7d9,b33a3eb2-1458-48e1-bfdd-23062841992e,bb462d36-c014-4c31-b86f-28eef697f43a,0.901,0.953,0.854,0.864,0.934,0.143,True,RECOMMENDED
7be202ff-2c85-4153-80a7-57d5e5618a53,b33a3eb2-1458-48e1-bfdd-23062841992e,e3cb5c41-9af9-4847-a1a2-1576a226b983,0.859,0.841,0.885,0.896,0.832,0.181,True,RECOMMENDED
165fff6d-178b-4b8c-9d94-2b536a58c6f8,b33a3eb2-1458-48e1-bfdd-23062841992e,eaaabc31-5820-418c-8a4c-116ff20d27c2,0.753,0.852,0.626,0.639,0.898,0.245,True,ALTERNATIVE
6b11e347-dd04-4dcf-ac42-bc92c0d7abeb,b33a3eb2-1458-48e1-bfdd-23062841992e,28947459-dc10-4e91-9622-8dae512bec9f,0.718,0.751,0.668,0.73,0.78,0.393,True,ALTERNATIVE
ad3fd422-10ef-4912-900c-26bba7064e76,5a864348-2ea0-460d-bc82-1d269d1561f4,beef0c11-fbbc-46d6-8394-a0923811d6d7,0.782,0.787,0.787,0.743,0.818,0.235,True,RECOMMENDED
c9dece86-157c-4dd5-8b2d-4ef8b7ac2d23,5a864348-2ea0-460d-bc82-1d269d1561f4,962b4c53-ebb1-4dc1-9e7b-256599ad5b08,0.811,0.876,0.741,0.775,0.831,0.189,True,RECOMMENDED
27fffef4-36bc-4ac1-97f2-5e5aa9b93fd1,5a864348-2ea0-460d-bc82-1d269d1561f4,607bfa8d-71f6-453b-8ebb-4c835e164d4e,0.857,0.846,0.832,0.858,0.927,0.137,True,RECOMMENDED
c3024d9a-01f5-4ce7-b387-9571c13ec48d,5a864348-2ea0-460d-bc82-1d269d1561f4,550d9e3a-2907-4006-bd07-69f224fcc1b8,0.872,0.899,0.846,0.797,0.947,0.12,True,RECOMMENDED
e8d6388a-837a-488f-92cd-eba184112420,5a864348-2ea0-460d-bc82-1d269d1561f4,9b4b7d90-6924-464a-b6ed-929275262d0b,0.794,0.738,0.836,0.886,0.775,0.285,True,RECOMMENDED
b760a16d-dbd8-4d20-ab86-19f11013abc5,62c35723-76bb-4020-9368-5f13dc685974,0f5d0964-8c90-4882-afd4-c254e28dc639,0.831,0.98,0.693,0.751,0.87,0.247,True,ALTERNATIVE
7fab37ff-9810-4e29-8ffd-00a3066a73be,62c35723-76bb-4020-9368-5f13dc685974,7c259c75-bcad-4031-953f-e876da90d0ff,0.792,0.866,0.665,0.726,0.95,0.238,True,ALTERNATIVE
bc291514-d3d4-4cd9-8b8e-6fc7b6eb720e,62c35723-76bb-4020-9368-5f13dc685974,788ef180-7b30-45ef-bcbc-007850bfcf10,0.821,0.793,0.85,0.756,0.896,0.136,True,RECOMMENDED
f06ddd5e-951a-4eaf-9d1b-fe3c53861cb8,62c35723-76bb-4020-9368-5f13dc685974,95403225-c5f1-42b0-b165-bf827c804d24,0.758,0.954,0.599,0.682,0.703,0.296,True,ALTERNATIVE
33d12103-404c-434f-847e-60de862d9ae1,62c35723-76bb-4020-9368-5f13dc685974,a2f5aeed-8d46-419f-8dc1-fc6d9bc6dad3,0.757,0.732,0.831,0.821,0.628,0.296,True,RECOMMENDED
f6424082-ddbb-4dfc-ab92-23a0d8d80bac,03216064-1a9d-4b1d-ab48-6c1bd281b803,a70455cc-6f0f-4799-9307-616990eed20f,0.819,0.882,0.744,0.778,0.841,0.149,True,ALTERNATIVE
f43df4e5-28ab-427f-b9c2-f750cb24a68c,03216064-1a9d-4b1d-ab48-6c1bd281b803,398f64bf-9c85-4742-8dbc-cefd0a151665,0.773,0.792,0.747,0.726,0.836,0.233,True,ALTERNATIVE
82b0fd40-fe9c-4bc6-bec2-d4d633e1fc97,03216064-1a9d-4b1d-ab48-6c1bd281b803,c4bbc12c-772f-4932-b8f7-33947b0b0651,0.794,0.911,0.657,0.682,0.92,0.228,True,ALTERNATIVE
e3db1784-0e0b-4e56-b218-5ab278536a4c,03216064-1a9d-4b1d-ab48-6c1bd281b803,43f1f5d4-c08b-4b32-95bc-e3dd3a8e7b65,0.761,0.878,0.669,0.71,0.725,0.254,True,RECOMMENDED
3f19b455-84bb-4364-8e21-c6d4561f8271,03216064-1a9d-4b1d-ab48-6c1bd281b803,906b9bde-26a7-4abf-951c-fe74a0417103,0.831,0.814,0.868,0.859,0.82,0.263,True,ALTERNATIVE
42fd19c7-d45d-49a6-9f0e-e85cb4973665,b567ddd8-923a-4583-8835-c9ce54d6f955,e40acc49-3695-4602-bcf6-f973deeb580f,0.855,0.853,0.843,0.806,0.97,0.182,True,RECOMMENDED
